CHR_ID	START	END	SNPS	DISEASE/TRAIT	celltype	MAPPED_GENE
chr12	103202676	103202677	rs10860964	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	C12orf42-AS1 - C12orf42
chr12	113281982	113281983	rs6489896	Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TPCN1
chr12	118439112	118439113	rs56080343	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SUDS3 - LINC02460
chr13	98447791	98447792	rs9556958	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	FARP1, STK24
chr13	98453637	98453638	rs9517313	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	STK24, FARP1
chr14	29160249	29160250	rs10483349	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02327
chr14	32834310	32834311	rs7146202	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	AKAP6
chr14	54882150	54882151	rs11158026	Parkinson's disease or first degree relation to individual with Parkinson's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	GCH1
chr14	99252881	99252882	rs2693698	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11B
chr14	99252881	99252882	rs2693698	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11B
chr14	103748004	103748005	rs4906364	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	PPP1R13B
chr15	40430581	40430582	rs11634187	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	IVD
chr15	46024285	46024286	rs12902680	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SQOR - MTND5P40
chr15	77707093	77707094	rs11072662	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LINGO1
chr15	78936856	78936857	rs12592898	Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CTSH
chr15	90883329	90883330	rs4702	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	FURIN
chr15	90883329	90883330	rs4702	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	FURIN
chr16	5761365	5761366	rs11076962	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	6260643	6260644	rs8063603	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	6260643	6260644	rs8063603	Autism and major depressive disorder (MTAG)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	6260643	6260644	rs8063603	Depression	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	7616839	7616840	rs11077203	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	7616085	7616086	rs11646221	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	9833108	9833109	rs11647445	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	GRIN2A
chr16	9852461	9852462	rs9922678	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	GRIN2A
chr16	12933083	12933084	rs62029752	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SHISA9
chr16	13537086	13537087	rs4781499	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TMF1P1 - ERCC4
chr16	13656001	13656002	rs7405404	Autism and schizophrenia (MTAG)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TMF1P1 - ERCC4
chr16	13656001	13656002	rs7405404	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TMF1P1 - ERCC4
chr16	28322089	28322090	rs2650492	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SBK1
chr16	52935513	52935514	rs10221156	Parkinson's disease or first degree relation to individual with Parkinson's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	PHB1P21
chr16	64687039	64687040	rs976498	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02165 - PPIAP48
chr16	71836796	71836797	rs8051038	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	ATXN1L
chr16	89566316	89566317	rs12932628	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RPL13
chr17	18156139	18156140	rs2242595	Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MYO15A
chr17	63468417	63468418	rs6504163	Late-onset Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CYB561 - PPIAP55
chr17	66504824	66504825	rs2244497	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	PRKCA
chr18	52525713	52525714	rs71367283	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53209047	53209048	rs62100765	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53227722	53227723	rs62100775	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53249920	53249921	rs1078459	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53304805	53304806	rs6508220	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53423031	53423032	rs13381096	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53431551	53431552	rs8089865	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	55865957	55865958	rs72934570	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01415 - LINC01416
chr19	13158011	13158012	rs111730030	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RPL12P42
chr19	44576816	44576817	rs846876	Alzheimer's disease or family history of Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CEACAM22P
chr19	44723890	44723891	rs150820726	Alzheimer's disease or family history of Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CEACAM16-AS1
chr19	44867683	44867684	rs41290100	Alzheimer's disease or family history of Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44875461	44875462	rs11665676	Alzheimer's disease or family history of Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44874584	44874585	rs41290108	Alzheimer's disease or family history of Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44878776	44878777	rs6859	Alzheimer's disease or family history of Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	49587941	49587942	rs56873913	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	NOSIP, PRRG2
chr2	9558881	9558882	rs72777026	Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	ADAM17 - YWHAQ
chr2	23711945	23711946	rs12470949	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	KLHL29 - ATAD2B
chr2	60272327	60272328	rs58593843	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RNA5SP94 - MIR4432HG
chr2	60405788	60405789	rs56158183	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MIR4432HG
chr2	143394969	143394970	rs17824247	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	ARHGAP15
chr2	160487550	160487551	rs7423572	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RBMS1
chr2	163118955	163118956	rs3956504	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	KCNH7 - RPL7P61
chr2	180129743	180129744	rs62181012	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CWC22 - SCHLAP1
chr2	192873609	192873610	rs2011302	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	PCGEM1 - SLC44A3P1
chr20	34847357	34847358	rs17092148	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	GGT7
chr20	45053909	45053910	rs67712855	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	STK4
chr20	48914748	48914749	rs6012558	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	PREX1 - ARFGEF2
chr20	63743087	63743088	rs6742	Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SLC2A4RG
chr20	63743087	63743088	rs6742	Multiple sclerosis	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SLC2A4RG
chr21	26101557	26101558	rs2154481	Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	APP
chr22	37742371	37742372	rs4396807	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TRIOBP
chr22	37748610	37748611	rs5756805	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TRIOBP
chr22	39580180	39580181	rs5750853	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CACNA1I
chr22	41974986	41974987	rs5751191	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SEPTIN3
chr3	24037799	24037800	rs7646501	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	NR1D2 - LINC00691
chr3	24117895	24117896	rs1349265	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	THRB
chr3	36876909	36876910	rs73068042	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TRANK1
chr3	44780093	44780094	rs63722863	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	KIF15
chr3	48711555	48711556	rs12497850	Parkinson's disease or first degree relation to individual with Parkinson's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	IP6K2
chr3	49277526	49277527	rs56306491	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	USP4
chr3	49863626	49863627	rs11130222	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RN7SL217P, CAMKV
chr3	50137138	50137139	rs13100903	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SEMA3F-AS1
chr3	50137410	50137411	rs71326918	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SEMA3F-AS1
chr3	71496018	71496019	rs11720523	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	FOXP1
chr3	86134565	86134566	rs56262138	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CADM2 - RNU6-1129P
chr3	108384585	108384586	rs3860537	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MYH15
chr3	137479350	137479351	rs13324482	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	IL20RB - RNA5SP142
chr3	155069721	155069722	rs16824536	Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MME
chr3	157776162	157776163	rs4585149	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SLC66A1LP - RN7SKP46
chr3	192499941	192499942	rs6788153	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	FGF12
chr4	11024403	11024404	rs6448453	Alzheimer's disease or family history of Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02498 - MIR572
chr4	23421979	23421980	rs215411	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	GBA3 - RFPL4AP3
chr4	25407215	25407216	rs34811474	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	ANAPC4
chr4	89744889	89744890	rs356203	Parkinson's disease or first degree relation to individual with Parkinson's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SNCA
chr4	102217463	102217464	rs151412	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	BANK1 - SLC39A8
chr4	113447908	113447909	rs13117519	Parkinson's disease or first degree relation to individual with Parkinson's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CAMK2D
chr4	146848059	146848060	rs6840804	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TTC29
chr4	182245315	182245316	rs7696796	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TENM3
chr5	7519184	7519185	rs17826816	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	ADCY2
chr5	60815751	60815752	rs61160187	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	ELOVL7
chr5	79553681	79553682	rs6865469	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	Y_RNA - Y_RNA
chr5	88899132	88899133	rs770463	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MEF2C-AS1, MEF2C
chr5	93226308	93226309	rs11742251	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02058 - POLD2P1
chr5	103346443	103346444	rs76160968	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MACIR - PDZPH1P
chr5	114086245	114086246	rs76420936	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	KCNN2
chr5	140322334	140322335	rs739954	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	PFDN1 - HBEGF
chr5	166071273	166071274	rs31768	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RPL7P20 - RPLP0P9
chr5	171693021	171693022	rs13184816	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	FGF18 - SMIM23
chr5	177472544	177472545	rs2450333	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	DBN1
chr6	13775674	13775675	rs6459098	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RANBP9 - MCUR1
chr6	32582544	32582545	rs9269853	Alzheimer's disease (late onset)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	HLA-DRB1
chr6	96011774	96011775	rs117074560	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	KRT18P50 - FUT9
chr6	97862414	97862415	rs9320747	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MMS22L - MIR2113
chr6	98016731	98016732	rs17813294	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MMS22L - MIR2113
chr6	98102412	98102413	rs1906252	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MIR2113 - EIF4EBP2P3
chr6	98109855	98109856	rs56081191	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MIR2113 - EIF4EBP2P3
chr6	98143745	98143746	rs2388334	Autism and educational attainment (MTAG)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MIR2113 - EIF4EBP2P3
chr6	98143745	98143746	rs2388334	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MIR2113 - EIF4EBP2P3
chr6	98333319	98333320	rs75477016	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	EIF4EBP2P3 - POU3F2
chr6	98817207	98817208	rs7769568	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	EIF4EBP2P3 - POU3F2
chr6	100505271	100505272	rs240764	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SIM1 - ASCC3
chr6	112269479	112269480	rs17680579	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LAMA4-AS1
chr6	151896943	151896944	rs11756123	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	ESR1
chr7	1993167	1993168	rs11764590	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MAD1L1
chr7	66544863	66544864	rs76949143	Parkinson's disease or first degree relation to individual with Parkinson's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RABGEF1P1
chr7	70506033	70506034	rs3094893	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	AUTS2
chr7	72276811	72276812	rs756912	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CALN1
chr7	72342200	72342201	rs55841409	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CALN1
chr7	105230140	105230141	rs78785751	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SRPK2
chr7	110408835	110408836	rs211829	Schizophrenia	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RPL3P8 - IMMP2L
chr7	127365969	127365970	rs951809	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	ZNF800
chr7	128762727	128762728	rs113520408	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CALU
chr7	132185837	132185838	rs6946056	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	PLXNA4
chr7	133370848	133370849	rs6973256	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	EXOC4
chr7	133396715	133396716	rs6949831	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	EXOC4
chr8	5080234	5080235	rs2407746	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CSMD1 - SNORA70
chr8	8506386	8506387	rs2921036	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02950 - RN7SL178P
chr8	10382691	10382692	rs9329221	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	MSRA
chr8	11247567	11247568	rs2572431	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC00529
chr8	11844612	11844613	rs1065712	Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	CTSB
chr8	103549494	103549495	rs2111490	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	RIMS2
chr8	142019598	142019599	rs7015050	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	DNAJC8P3 - MIR4472-1
chr9	17727066	17727067	rs10756907	Parkinson's disease or first degree relation to individual with Parkinson's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	SH3GL2
chr9	23293757	23293758	rs4977846	Neuroticism	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01239 - SUMO2P2
chr9	95454593	95454594	rs28620532	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	PTCH1
chr9	96490181	96490182	rs1057687	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	HABP4
chr9	104903696	104903697	rs1800978	Alzheimer's disease	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	ABCA1
chr9	121856106	121856107	rs10818606	Educational attainment (years of education)	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	TTLL11
chr9	131835213	131835214	rs2987390	Intelligence	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	EIF4A1P3 - MED27
chrX	73035873	73035874	rs140643378	Bipolar disorder	VLMC.hypo.dmr.full.tsv.hypo.dmr.bed	PABPC1L2B-AS1
chr1	31640892	31640893	rs7546297	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	PEF1
chr1	41283224	41283225	rs12025777	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	SCMH1-DT
chr1	98123328	98123329	rs1473474	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	NFU1P2 - LINC01776
chr1	109424481	109424482	rs10858096	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	PSMA5
chr1	204617918	204617919	rs11588857	Educational attainment (years of education)	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	LRRN2
chr10	15515406	15515407	rs896435	Parkinson's disease or first degree relation to individual with Parkinson's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	ITGA8
chr10	59978393	59978394	rs7902657	Late-onset Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01553 - ANK3
chr10	66929324	66929325	rs1925576	Educational attainment (years of education)	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	LRRTM3, CTNNA3
chr10	101760026	101760027	rs749694	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC03046 - FGF8
chr10	131961691	131961692	rs7921305	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	PPP2R2D - BNIP3
chr10	131961870	131961871	rs12761761	Educational attainment (years of education)	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	PPP2R2D - BNIP3
chr11	16334224	16334225	rs297346	Neuroticism	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	SOX6
chr11	66895259	66895260	rs7122539	Bipolar disorder	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	PC
chr11	133929236	133929237	rs329672	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	IGSF9B
chr11	133952673	133952674	rs75059851	Schizophrenia	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	IGSF9B
chr12	2239677	2239678	rs11062170	Bipolar disorder	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	CACNA1C
chr12	49080448	49080449	rs7959831	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	RHEBL1 - DHH
chr12	109549112	109549113	rs888194	Neuroticism	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	UBE3B - MMAB
chr12	110285439	110285440	rs4766428	Schizophrenia	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	ATP2A2
chr12	122842050	122842051	rs10847864	Parkinson's disease or first degree relation to individual with Parkinson's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	HIP1R
chr14	30678291	30678292	rs10139154	Amyotrophic lateral sclerosis	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	SCFD1
chr14	32809803	32809804	rs12885221	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	AKAP6
chr14	32834310	32834311	rs7146202	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	AKAP6
chr14	74906330	74906331	rs3742785	Parkinson's disease or first degree relation to individual with Parkinson's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	RPS6KL1
chr14	103552117	103552118	rs10129426	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	RNU7-160P - BAG5
chr15	46348757	46348758	rs55881236	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	MTND5P40 - RNU6-1014P
chr15	58730415	58730416	rs442495	Alzheimer's disease or family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	ADAM10
chr15	58730415	58730416	rs442495	Family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	ADAM10
chr15	77821709	77821710	rs4886920	Neuroticism	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	LINGO1 - CSPG4P13
chr15	78615689	78615690	rs8042374	Schizophrenia	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	CHRNA3
chr16	28517301	28517302	rs153103	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	IL27 - NUPR1
chr16	28826193	28826194	rs8049439	Educational attainment (years of education)	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	ATXN2L
chr16	28835924	28835925	rs12928404	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	ATXN2L
chr16	70660096	70660097	rs4985556	Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	IL34
chr16	70722162	70722163	rs7196032	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	VAC14
chr17	28392768	28392769	rs35714695	Amyotrophic lateral sclerosis	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	SARM1
chr17	40007682	40007683	rs8067817	Bipolar disorder	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	PSMD3 - CSF3
chr17	40064178	40064179	rs61554907	Bipolar disorder	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	THRA
chr17	44114524	44114525	rs228768	Bipolar disorder	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	HDAC5
chr17	44352875	44352876	rs5848	Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	GRN
chr17	52508537	52508538	rs16951547	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01982
chr17	55290102	55290103	rs884301	Bipolar disorder	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	HLF
chr17	66538699	66538700	rs9895770	Bipolar disorder	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	PRKCA
chr18	43093414	43093415	rs12456492	Parkinson's disease or first degree relation to individual with Parkinson's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	RIT2
chr18	78147991	78147992	rs7241530	Educational attainment (years of education)	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	RNU6-655P - Y_RNA
chr19	1066626	1066627	rs112131072	Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	ARHGAP45
chr19	4474727	4474728	rs76608582	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	HDGFL2
chr19	13002826	13002827	rs10411958	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	NFIX
chr19	44544862	44544863	rs75161053	Alzheimer's disease or family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	CEACAM22P
chr19	44634021	44634022	rs539159088	Alzheimer's disease or family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	CEACAM16-AS1, IGSF23
chr19	44840321	44840322	rs55840414	Alzheimer's disease or family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	BCAM - NECTIN2
chr19	44842529	44842530	rs111371860	Alzheimer's disease or family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	BCAM - NECTIN2
chr19	44848258	44848259	rs41289512	Alzheimer's disease or family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44848258	44848259	rs41289512	Alzheimer's disease (late onset)	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44878776	44878777	rs6859	Alzheimer's disease or family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44960128	44960129	rs116949436	Alzheimer's disease or family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	CLPTM1
chr19	44960140	44960141	rs576651896	Alzheimer's disease or family history of Alzheimer's disease	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	CLPTM1
chr19	46351483	46351484	rs534666677	Neuroticism	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	PPP5C
chr19	58578895	58578896	rs73068339	Intelligence	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	MZF1-AS1
chr2	9270499	9270500	rs907162	Bipolar disorder	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	ASAP2
chr2	10837458	10837459	rs76076331	Educational attainment (years of education)	OPC.hypo.dmr.full.tsv.hypo.dmr.bed	PDIA6
